geo,geo_label,time_period,obs_value,geo_country,country
SK04,Východné Slovensko,2017,77.2,SK,Slovakia
SK04,Východné Slovensko,2018,77.2,SK,Slovakia
TR10,Istanbul,2009,76.6,TR,Türkiye
TR10,Istanbul,2010,77.5,TR,Türkiye
TR10,Istanbul,2011,78.1,TR,Türkiye
TR10,Istanbul,2012,78.3,TR,Türkiye
TR10,Istanbul,2013,78.8,TR,Türkiye
TR10,Istanbul,2014,78.5,TR,Türkiye
TR10,Istanbul,2015,78.5,TR,Türkiye
TR10,Istanbul,2016,78.5,TR,Türkiye
TR10,Istanbul,2017,78.9,TR,Türkiye
TR10,Istanbul,2018,79.4,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2009,75.8,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2010,76.3,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2011,76.8,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2012,77.1,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2013,77.6,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2014,77.3,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2015,77.3,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2016,77.8,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2017,77.7,TR,Türkiye
TR21,"Tekirdag, Edirne, Kirklareli",2018,77.8,TR,Türkiye
TR22,"Balikesir, Çanakkale",2009,75.8,TR,Türkiye
TR22,"Balikesir, Çanakkale",2010,76.3,TR,Türkiye
TR22,"Balikesir, Çanakkale",2011,76.9,TR,Türkiye
TR22,"Balikesir, Çanakkale",2012,77.1,TR,Türkiye
TR22,"Balikesir, Çanakkale",2013,77.8,TR,Türkiye
TR22,"Balikesir, Çanakkale",2014,77.8,TR,Türkiye
TR22,"Balikesir, Çanakkale",2015,77.7,TR,Türkiye
TR22,"Balikesir, Çanakkale",2016,77.7,TR,Türkiye
TR22,"Balikesir, Çanakkale",2017,77.7,TR,Türkiye
TR22,"Balikesir, Çanakkale",2018,78.3,TR,Türkiye
TR31,Izmir,2009,76.7,TR,Türkiye
TR31,Izmir,2010,77.6,TR,Türkiye
TR31,Izmir,2011,77.4,TR,Türkiye
TR31,Izmir,2012,77.8,TR,Türkiye
TR31,Izmir,2013,79.0,TR,Türkiye
TR31,Izmir,2014,78.7,TR,Türkiye
TR31,Izmir,2015,78.7,TR,Türkiye
TR31,Izmir,2016,78.5,TR,Türkiye
TR31,Izmir,2017,78.8,TR,Türkiye
TR31,Izmir,2018,79.2,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2009,77.2,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2010,77.7,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2011,77.7,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2012,78.4,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2013,79.4,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2014,79.5,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2015,79.0,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2016,78.9,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2017,79.1,TR,Türkiye
TR32,"Aydin, Denizli, Mugla",2018,79.6,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2009,75.4,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2010,76.3,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2011,76.4,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2012,76.5,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2013,77.5,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2014,77.1,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2015,77.1,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2016,77.1,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2017,77.5,TR,Türkiye
TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",2018,77.7,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2009,75.5,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2010,76.3,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2011,76.6,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2012,77.2,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2013,77.6,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2014,77.6,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2015,77.6,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2016,77.6,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2017,78.1,TR,Türkiye
TR41,"Bursa, Eskisehir, Bilecik",2018,78.4,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2009,75.9,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2010,76.6,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2011,77.1,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2012,77.5,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2013,78.1,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2014,78.0,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2015,78.0,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2016,77.9,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2017,78.3,TR,Türkiye
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2018,78.5,TR,Türkiye
TR51,Ankara,2009,77.1,TR,Türkiye
TR51,Ankara,2010,78.1,TR,Türkiye
TR51,Ankara,2011,78.5,TR,Türkiye
TR51,Ankara,2012,78.8,TR,Türkiye
TR51,Ankara,2013,79.3,TR,Türkiye
TR51,Ankara,2014,79.4,TR,Türkiye
TR51,Ankara,2015,79.3,TR,Türkiye
TR51,Ankara,2016,79.2,TR,Türkiye
TR51,Ankara,2017,79.4,TR,Türkiye
TR51,Ankara,2018,79.6,TR,Türkiye
TR52,"Konya, Karaman",2009,75.8,TR,Türkiye
TR52,"Konya, Karaman",2010,76.4,TR,Türkiye
TR52,"Konya, Karaman",2011,76.8,TR,Türkiye
TR52,"Konya, Karaman",2012,77.6,TR,Türkiye
TR52,"Konya, Karaman",2013,78.3,TR,Türkiye
TR52,"Konya, Karaman",2014,78.1,TR,Türkiye
TR52,"Konya, Karaman",2015,78.5,TR,Türkiye
TR52,"Konya, Karaman",2016,78.4,TR,Türkiye
TR52,"Konya, Karaman",2017,78.4,TR,Türkiye
TR52,"Konya, Karaman",2018,78.8,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2009,77.8,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2010,77.9,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2011,78.4,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2012,78.6,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2013,79.2,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2014,79.3,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2015,79.4,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2016,79.2,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2017,79.4,TR,Türkiye
TR61,"Antalya, Isparta, Burdur",2018,79.7,TR,Türkiye
TR62,"Adana, Mersin",2009,76.0,TR,Türkiye
TR62,"Adana, Mersin",2010,76.6,TR,Türkiye
TR62,"Adana, Mersin",2011,77.0,TR,Türkiye
TR62,"Adana, Mersin",2012,77.5,TR,Türkiye
TR62,"Adana, Mersin",2013,77.7,TR,Türkiye
TR62,"Adana, Mersin",2014,77.9,TR,Türkiye
TR62,"Adana, Mersin",2015,77.6,TR,Türkiye
TR62,"Adana, Mersin",2016,77.5,TR,Türkiye
TR62,"Adana, Mersin",2017,78.2,TR,Türkiye
TR62,"Adana, Mersin",2018,78.7,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2009,76.7,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2010,77.4,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2011,77.5,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2012,78.0,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2013,78.5,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2014,78.3,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2015,78.4,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2016,78.2,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2017,78.6,TR,Türkiye
TR63,"Hatay, Kahramanmaras, Osmaniye",2018,79.1,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2009,75.8,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2010,76.4,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2011,76.5,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2012,77.6,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2013,78.1,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2014,77.7,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2015,78.2,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2016,78.1,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2017,78.1,TR,Türkiye
TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2018,78.7,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2009,75.7,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2010,76.6,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2011,76.9,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2012,77.7,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2013,78.0,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2014,77.9,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2015,77.7,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2016,77.8,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2017,78.3,TR,Türkiye
TR72,"Kayseri, Sivas, Yozgat",2018,78.7,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2009,75.9,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2010,76.8,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2011,77.0,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2012,77.3,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2013,78.0,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2014,78.0,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2015,78.1,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2016,78.0,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2017,78.4,TR,Türkiye
TR81,"Zonguldak, Karabük, Bartin",2018,78.2,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2009,75.7,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2010,76.8,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2011,76.9,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2012,77.2,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2013,78.5,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2014,78.0,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2015,78.1,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2016,78.3,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2017,78.6,TR,Türkiye
TR82,"Kastamonu, Çankiri, Sinop",2018,78.7,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2009,75.8,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2010,76.7,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2011,76.9,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2012,77.6,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2013,78.1,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2014,77.9,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2015,78.2,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2016,78.2,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2017,78.5,TR,Türkiye
TR83,"Samsun, Tokat, Çorum, Amasya",2018,78.9,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2009,77.2,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2010,78.4,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2011,78.6,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2012,79.1,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2013,80.1,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2014,79.7,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2015,80.0,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2016,79.9,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2017,79.7,TR,Türkiye
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2018,80.6,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2009,75.0,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2010,76.4,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2011,76.0,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2012,77.1,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2013,77.5,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2014,78.0,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2015,77.9,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2016,78.1,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2017,78.3,TR,Türkiye
TRA1,"Erzurum, Erzincan, Bayburt",2018,78.8,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2009,74.4,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2010,74.4,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2011,73.7,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2012,75.5,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2013,76.6,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2014,76.7,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2015,77.0,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2016,77.4,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2017,77.8,TR,Türkiye
TRA2,"Agri, Kars, Igdir, Ardahan",2018,78.0,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2009,76.2,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2010,76.9,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2011,77.5,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2012,78.2,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2013,78.6,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2014,78.8,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2015,79.1,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2016,78.8,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2017,79.2,TR,Türkiye
TRB1,"Malatya, Elazig, Bingöl, Tunceli",2018,80.1,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2009,73.0,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2010,74.0,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2011,73.9,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2012,76.4,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2013,76.3,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2014,76.9,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2015,77.2,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2016,77.4,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2017,77.6,TR,Türkiye
TRB2,"Van, Mus, Bitlis, Hakkari",2018,78.4,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2009,75.3,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2010,76.2,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2011,76.8,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2012,77.4,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2013,77.3,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2014,77.4,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2015,77.7,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2016,77.0,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2017,78.0,TR,Türkiye
TRC1,"Gaziantep, Adiyaman, Kilis",2018,78.1,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2009,75.2,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2010,75.4,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2011,75.9,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2012,0.0,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2013,77.5,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2014,77.9,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2015,78.4,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2016,77.7,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2017,78.8,TR,Türkiye
TRC2,"Sanliurfa, Diyarbakir",2018,79.4,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2009,76.9,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2010,76.7,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2011,77.6,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2012,0.0,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2013,0.0,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2014,0.0,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2015,0.0,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2016,78.3,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2017,0.0,TR,Türkiye
TRC3,"Mardin, Batman, Sirnak, Siirt",2018,0.0,TR,Türkiye
UKC1,Tees Valley and Durham,2009,79.1,UK,United Kingdom
UKC1,Tees Valley and Durham,2010,79.8,UK,United Kingdom
UKC1,Tees Valley and Durham,2011,79.8,UK,United Kingdom
UKC1,Tees Valley and Durham,2012,80.1,UK,United Kingdom
UKC1,Tees Valley and Durham,2013,79.8,UK,United Kingdom
UKC1,Tees Valley and Durham,2014,79.6,UK,United Kingdom
UKC1,Tees Valley and Durham,2015,79.6,UK,United Kingdom
UKC1,Tees Valley and Durham,2016,79.6,UK,United Kingdom
UKC1,Tees Valley and Durham,2017,79.8,UK,United Kingdom
UKC1,Tees Valley and Durham,2018,79.8,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2009,79.6,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2010,79.6,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2011,79.9,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2012,80.0,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2013,80.2,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2014,79.9,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2015,79.9,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2016,80.1,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2017,80.2,UK,United Kingdom
UKC2,Northumberland and Tyne and Wear,2018,79.9,UK,United Kingdom
UKD1,Cumbria,2009,80.6,UK,United Kingdom
UKD1,Cumbria,2010,80.5,UK,United Kingdom
UKD1,Cumbria,2011,80.6,UK,United Kingdom
UKD1,Cumbria,2012,80.9,UK,United Kingdom
UKD1,Cumbria,2013,81.0,UK,United Kingdom
UKD1,Cumbria,2014,81.3,UK,United Kingdom
